CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,IncidentFromDate,PoliceStationID,CaseStatusID,CrimeMajorHeadID,CrimeMinorHeadID,latitude,longitude,BriefFacts,mo_tags
1351,100030011202500020,202500020,2025-11-05,2025-11-05 22:47:00,11,3,2,202,12.921329,74.895587,"Regular crime incident report. Crime type: Theft. MO tags matching 'vehicle_theft,pickpocketing,unattended_bag'. Location details archived.","vehicle_theft,pickpocketing,unattended_bag"
1352,100100048202500018,202500018,2025-02-17,2025-02-17 00:50:00,48,1,3,302,17.909143,77.577471,"Regular crime incident report. Crime type: Identity Theft. MO tags matching 'identity_theft,sim_swap,document_forgery'. Location details archived.","identity_theft,sim_swap,document_forgery"
1353,100080037202500031,202500031,2025-02-24,2025-02-24 00:04:00,37,2,3,302,13.91677,75.572945,"Regular crime incident report. Crime type: Identity Theft. MO tags matching 'otp_fraud,document_forgery,identity_theft'. Location details archived.","otp_fraud,document_forgery,identity_theft"
1354,100090044202500028,202500028,2025-01-01,2025-01-01 21:48:00,44,1,3,303,15.179788,76.871755,"Regular crime incident report. Crime type: Crypto Scam. MO tags matching 'rug_pull,crypto_scam,investment_fraud'. Location details archived.","rug_pull,crypto_scam,investment_fraud"
1355,100020009202500026,202500026,2025-05-13,2025-05-13 06:33:00,9,1,4,402,12.28857,76.672675,"Regular crime incident report. Crime type: Drug Peddling. MO tags matching 'network_ring,dealership,bulk_supply'. Location details archived.","network_ring,dealership,bulk_supply"
1356,100080037202500032,202500032,2025-07-26,2025-07-26 09:36:00,37,2,1,101,13.902147,75.532967,"Regular crime incident report. Crime type: Murder. MO tags matching 'private_dispute,nighttime,weapon_sharp'. Location details archived.","private_dispute,nighttime,weapon_sharp"
1357,100060028202500036,202500036,2025-12-26,2025-12-26 05:29:00,28,2,3,302,17.350831,76.77815,"Regular crime incident report. Crime type: Identity Theft. MO tags matching 'sim_swap,document_forgery,otp_fraud'. Location details archived.","sim_swap,document_forgery,otp_fraud"
1358,100010004202500022,202500022,2025-09-24,2025-09-24 03:06:00,4,2,3,301,13.006551,77.588204,"Regular crime incident report. Crime type: Phishing. MO tags matching 'email_spoofing,phishing_link,fake_bank'. Location details archived.","email_spoofing,phishing_link,fake_bank"
1359,100060028202500037,202500037,2025-02-04,2025-02-04 16:50:00,28,3,1,101,17.273487,76.8059,"Regular crime incident report. Crime type: Murder. MO tags matching 'private_dispute,rage,nighttime'. Location details archived.","private_dispute,rage,nighttime"
1360,100010003202500031,202500031,2025-09-13,2025-09-13 02:53:00,3,2,2,203,12.92382,77.600962,"Regular crime incident report. Crime type: Robbery. MO tags matching 'cash_transit,highway_heist,masked_suspects'. Location details archived.","cash_transit,highway_heist,masked_suspects"
1361,100100050202500030,202500030,2025-03-04,2025-03-04 12:52:00,50,1,1,103,17.91579,77.539439,"Regular crime incident report. Crime type: Assault. MO tags matching 'drunken_altercation,weapon_blunt,domestic_dispute'. Location details archived.","drunken_altercation,weapon_blunt,domestic_dispute"
1362,100060026202500026,202500026,2025-08-28,2025-08-28 21:31:00,26,2,1,103,17.385303,76.882445,"Regular crime incident report. Crime type: Assault. MO tags matching 'weapon_blunt,drunken_altercation,street_brawl'. Location details archived.","weapon_blunt,drunken_altercation,street_brawl"
1363,100020007202500020,202500020,2025-01-25,2025-01-25 07:48:00,7,3,1,103,12.235817,76.647491,"Regular crime incident report. Crime type: Assault. MO tags matching 'public_place,domestic_dispute,weapon_blunt'. Location details archived.","public_place,domestic_dispute,weapon_blunt"
1364,100040018202500040,202500040,2025-08-15,2025-08-15 20:48:00,18,2,2,203,15.379037,75.11568,"Regular crime incident report. Crime type: Robbery. MO tags matching 'weapon_knife,highway_heist,cash_transit'. Location details archived.","weapon_knife,highway_heist,cash_transit"
1365,100050021202500033,202500033,2025-04-25,2025-04-25 16:23:00,21,1,3,303,15.797851,74.514419,"Regular crime incident report. Crime type: Crypto Scam. MO tags matching 'rug_pull,crypto_scam,investment_fraud'. Location details archived.","rug_pull,crypto_scam,investment_fraud"
1366,100050023202500032,202500032,2025-01-28,2025-01-28 16:04:00,23,2,1,101,15.866453,74.491877,"Regular crime incident report. Crime type: Murder. MO tags matching 'weapon_sharp,outdoor,rage'. Location details archived.","weapon_sharp,outdoor,rage"
1367,100080040202500017,202500017,2025-06-20,2025-06-20 11:02:00,40,3,4,402,13.931299,75.600667,"Regular crime incident report. Crime type: Drug Peddling. MO tags matching 'network_ring,bulk_supply,peddling'. Location details archived.","network_ring,bulk_supply,peddling"
1368,100050025202500029,202500029,2025-05-24,2025-05-24 22:53:00,25,3,1,101,15.870926,74.5364,"Regular crime incident report. Crime type: Murder. MO tags matching 'rage,outdoor,private_dispute'. Location details archived.","rage,outdoor,private_dispute"
1369,100050025202500030,202500030,2025-07-28,2025-07-28 23:59:00,25,2,4,402,15.84603,74.500017,"Regular crime incident report. Crime type: Drug Peddling. MO tags matching 'peddling,bulk_supply,network_ring'. Location details archived.","peddling,bulk_supply,network_ring"
1370,100030014202500026,202500026,2025-12-24,2025-12-24 17:06:00,14,1,3,302,12.951554,74.828946,"Regular crime incident report. Crime type: Identity Theft. MO tags matching 'identity_theft,otp_fraud,sim_swap'. Location details archived.","identity_theft,otp_fraud,sim_swap"
1371,100030015202500029,202500029,2025-07-25,2025-07-25 07:25:00,15,2,3,301,12.941004,74.85657,"Regular crime incident report. Crime type: Phishing. MO tags matching 'credential_harvesting,phishing_link,fake_bank'. Location details archived.","credential_harvesting,phishing_link,fake_bank"
1372,100070032202500022,202500022,2025-05-23,2025-05-23 21:43:00,32,3,2,202,14.438339,75.896898,"Regular crime incident report. Crime type: Theft. MO tags matching 'vehicle_theft,shoplifting,pickpocketing'. Location details archived.","vehicle_theft,shoplifting,pickpocketing"
1373,100060026202500027,202500027,2025-03-25,2025-03-25 19:16:00,26,1,1,102,17.342994,76.87265,"Regular crime incident report. Crime type: Kidnapping. MO tags matching 'ransom_demand,minor_victim,vehicle_used'. Location details archived.","ransom_demand,minor_victim,vehicle_used"
1374,100020010202500021,202500021,2025-11-21,2025-11-21 03:47:00,10,2,3,303,12.251919,76.624369,"Regular crime incident report. Crime type: Crypto Scam. MO tags matching 'rug_pull,investment_fraud,fake_exchange'. Location details archived.","rug_pull,investment_fraud,fake_exchange"
1375,100100050202500031,202500031,2025-04-02,2025-04-02 23:11:00,50,3,4,401,17.926364,77.473719,"Regular crime incident report. Crime type: Narcotics Possession. MO tags matching 'college_area,transit_seizure,possession'. Location details archived.","college_area,transit_seizure,possession"
1376,100070034202500034,202500034,2025-09-06,2025-09-06 04:06:00,34,3,1,101,14.507041,75.913859,"Regular crime incident report. Crime type: Murder. MO tags matching 'rage,nighttime,private_dispute'. Location details archived.","rage,nighttime,private_dispute"
1377,100090042202500027,202500027,2025-04-22,2025-04-22 23:36:00,42,2,3,302,15.089173,76.939092,"Regular crime incident report. Crime type: Identity Theft. MO tags matching 'identity_theft,otp_fraud,sim_swap'. Location details archived.","identity_theft,otp_fraud,sim_swap"
1378,100050024202500028,202500028,2025-03-07,2025-03-07 14:21:00,24,3,3,301,15.864366,74.461337,"Regular crime incident report. Crime type: Phishing. MO tags matching 'phishing_link,fake_bank,email_spoofing'. Location details archived.","phishing_link,fake_bank,email_spoofing"
1379,100090043202500032,202500032,2025-03-16,2025-03-16 13:03:00,43,3,3,301,15.112588,76.892683,"Regular crime incident report. Crime type: Phishing. MO tags matching 'email_spoofing,credential_harvesting,phishing_link'. Location details archived.","email_spoofing,credential_harvesting,phishing_link"
1380,100030013202500020,202500020,2025-02-02,2025-02-02 15:19:00,13,2,3,303,12.918424,74.821514,"Regular crime incident report. Crime type: Crypto Scam. MO tags matching 'crypto_scam,rug_pull,investment_fraud'. Location details archived.","crypto_scam,rug_pull,investment_fraud"
1381,100060028202500038,202500038,2025-07-20,2025-07-20 09:59:00,28,3,1,101,17.315584,76.844823,"Regular crime incident report. Crime type: Murder. MO tags matching 'rage,outdoor,weapon_sharp'. Location details archived.","rage,outdoor,weapon_sharp"
1382,100020009202500027,202500027,2025-04-03,2025-04-03 11:20:00,9,2,1,103,12.310898,76.657003,"Regular crime incident report. Crime type: Assault. MO tags matching 'drunken_altercation,street_brawl,weapon_blunt'. Location details archived.","drunken_altercation,street_brawl,weapon_blunt"
1383,100020008202500023,202500023,2025-08-22,2025-08-22 11:55:00,8,1,3,301,12.319426,76.608722,"Regular crime incident report. Crime type: Phishing. MO tags matching 'email_spoofing,phishing_link,fake_bank'. Location details archived.","email_spoofing,phishing_link,fake_bank"
1384,100010005202500028,202500028,2025-02-06,2025-02-06 19:15:00,5,1,2,202,13.021685,77.650771,"Regular crime incident report. Crime type: Theft. MO tags matching 'vehicle_theft,shoplifting,pickpocketing'. Location details archived.","vehicle_theft,shoplifting,pickpocketing"
1385,100030011202500021,202500021,2025-05-15,2025-05-15 13:11:00,11,1,2,201,12.924498,74.812265,"Regular crime incident report. Crime type: Burglary. MO tags matching 'cctv_sprayed,broken_lock,residential'. Location details archived.","cctv_sprayed,broken_lock,residential"
1386,100070031202500026,202500026,2025-11-08,2025-11-08 17:17:00,31,2,3,301,14.475038,75.941022,"Regular crime incident report. Crime type: Phishing. MO tags matching 'credential_harvesting,fake_bank,phishing_link'. Location details archived.","credential_harvesting,fake_bank,phishing_link"
1387,100090043202500033,202500033,2025-07-08,2025-07-08 19:12:00,43,2,3,302,15.086215,76.910714,"Regular crime incident report. Crime type: Identity Theft. MO tags matching 'otp_fraud,document_forgery,sim_swap'. Location details archived.","otp_fraud,document_forgery,sim_swap"
1388,100030011202500022,202500022,2025-05-27,2025-05-27 12:53:00,11,1,3,302,12.919729,74.89358,"Regular crime incident report. Crime type: Identity Theft. MO tags matching 'otp_fraud,sim_swap,document_forgery'. Location details archived.","otp_fraud,sim_swap,document_forgery"
1389,100060029202500027,202500027,2025-11-21,2025-11-21 02:26:00,29,1,1,103,17.276208,76.855797,"Regular crime incident report. Crime type: Assault. MO tags matching 'street_brawl,drunken_altercation,public_place'. Location details archived.","street_brawl,drunken_altercation,public_place"
1390,100080037202500033,202500033,2025-09-21,2025-09-21 02:53:00,37,2,1,101,13.959851,75.521381,"Regular crime incident report. Crime type: Murder. MO tags matching 'nighttime,weapon_sharp,private_dispute'. Location details archived.","nighttime,weapon_sharp,private_dispute"
1391,100060027202500029,202500029,2025-03-02,2025-03-02 12:40:00,27,1,1,103,17.313178,76.876164,"Regular crime incident report. Crime type: Assault. MO tags matching 'domestic_dispute,public_place,drunken_altercation'. Location details archived.","domestic_dispute,public_place,drunken_altercation"
1392,100070032202500023,202500023,2025-08-02,2025-08-02 13:56:00,32,1,3,301,14.405997,75.865445,"Regular crime incident report. Crime type: Phishing. MO tags matching 'phishing_link,fake_bank,credential_harvesting'. Location details archived.","phishing_link,fake_bank,credential_harvesting"
1393,100030014202500027,202500027,2025-11-04,2025-11-04 19:23:00,14,2,4,401,12.963367,74.88689,"Regular crime incident report. Crime type: Narcotics Possession. MO tags matching 'college_area,possession,transit_seizure'. Location details archived.","college_area,possession,transit_seizure"
1394,100030015202500030,202500030,2025-05-04,2025-05-04 01:34:00,15,2,1,102,12.85431,74.911588,"Regular crime incident report. Crime type: Kidnapping. MO tags matching 'minor_victim,acquaintance_involved,ransom_demand'. Location details archived.","minor_victim,acquaintance_involved,ransom_demand"
1395,100100050202500032,202500032,2025-03-20,2025-03-20 20:09:00,50,2,1,103,17.868854,77.496354,"Regular crime incident report. Crime type: Assault. MO tags matching 'drunken_altercation,domestic_dispute,public_place'. Location details archived.","drunken_altercation,domestic_dispute,public_place"
1396,100080040202500018,202500018,2025-03-06,2025-03-06 04:43:00,40,3,2,202,13.978416,75.579214,"Regular crime incident report. Crime type: Theft. MO tags matching 'unattended_bag,vehicle_theft,shoplifting'. Location details archived.","unattended_bag,vehicle_theft,shoplifting"
1397,100050023202500033,202500033,2025-01-02,2025-01-02 03:05:00,23,2,1,102,15.863238,74.441596,"Regular crime incident report. Crime type: Kidnapping. MO tags matching 'ransom_demand,vehicle_used,minor_victim'. Location details archived.","ransom_demand,vehicle_used,minor_victim"
1398,100080036202500029,202500029,2025-05-01,2025-05-01 10:41:00,36,1,3,302,13.95412,75.537965,"Regular crime incident report. Crime type: Identity Theft. MO tags matching 'sim_swap,otp_fraud,document_forgery'. Location details archived.","sim_swap,otp_fraud,document_forgery"
1399,100060028202500039,202500039,2025-05-20,2025-05-20 20:58:00,28,3,1,103,17.364143,76.874281,"Regular crime incident report. Crime type: Assault. MO tags matching 'street_brawl,domestic_dispute,drunken_altercation'. Location details archived.","street_brawl,domestic_dispute,drunken_altercation"
1400,100050021202500034,202500034,2025-04-20,2025-04-20 03:20:00,21,2,2,201,15.901766,74.544181,"Regular crime incident report. Crime type: Burglary. MO tags matching 'window_forced,cctv_sprayed,night_entry'. Location details archived.","window_forced,cctv_sprayed,night_entry"
1401,100010001202500047,202500047,2025-04-24,2025-04-24 12:27:00,1,3,2,201,12.930328,77.592329,"Regular crime incident report. Crime type: Burglary. MO tags matching 'night_entry,cctv_sprayed,broken_lock'. Location details archived.","night_entry,cctv_sprayed,broken_lock"
1402,100030014202500028,202500028,2025-07-12,2025-07-12 15:30:00,14,3,2,202,12.92081,74.819337,"Regular crime incident report. Crime type: Theft. MO tags matching 'unattended_bag,pickpocketing,shoplifting'. Location details archived.","unattended_bag,pickpocketing,shoplifting"
1403,100010005202500029,202500029,2025-11-22,2025-11-22 14:45:00,5,1,1,101,13.01802,77.592471,"Regular crime incident report. Crime type: Murder. MO tags matching 'weapon_sharp,nighttime,private_dispute'. Location details archived.","weapon_sharp,nighttime,private_dispute"
