id,crime_type,date,time,lat,long,district,station,mo_tags,status
1811,Assault,2025-10-26,23:53:00,12.330159,76.704312,Mysuru,Mandi,"drunken_altercation,public_place",Under Investigation
1812,Burglary,2025-03-30,06:56:00,13.894907,75.635639,Shivamogga,Jayanagar,"broken_lock,cctv_sprayed",Solved
1813,Cyber Crime,2025-08-16,16:11:00,15.381088,75.200015,Hubli-Dharwad,Vidyagiri,"fake_profile,crypto_scam",Under Investigation
1814,Robbery,2025-06-12,05:31:00,17.391956,76.846317,Kalaburagi,University,"masked_suspects,highway_heist",Under Investigation
1815,Narcotics,2025-10-09,12:47:00,12.939644,77.59318,Bengaluru,Koramangala,"synthetic_drugs,peddling",Unsolved
1816,Burglary,2025-05-31,05:10:00,12.896853,77.562379,Bengaluru,Indiranagar,"night_entry,window_forced",Under Investigation
1817,Kidnapping,2025-03-12,09:01:00,12.996128,77.638009,Bengaluru,Malleshwaram,"acquaintance_involved,minor_victim",Solved
1818,Kidnapping,2025-10-20,16:20:00,12.939712,77.538759,Bengaluru,Koramangala,"ransom_demand,vehicle_used",Unsolved
1819,Kidnapping,2025-03-23,21:57:00,12.986224,77.663825,Bengaluru,Indiranagar,"acquaintance_involved,vehicle_used",Under Investigation
1820,Assault,2025-02-23,02:12:00,17.360117,76.873776,Kalaburagi,Raghavendra Nagar,"drunken_altercation,public_place",Unsolved
1821,Theft,2025-08-05,18:02:00,15.09542,76.997449,Ballari,APMC,"unattended_bag,daytime",Under Investigation
1822,Kidnapping,2025-03-07,11:38:00,12.271932,76.575094,Mysuru,Devaraja,"minor_victim,vehicle_used",Under Investigation
1823,Burglary,2025-04-21,19:17:00,13.037231,77.534148,Bengaluru,Jayanagar,"window_forced,night_entry",Solved
1824,Kidnapping,2025-12-22,08:08:00,15.357035,75.070958,Hubli-Dharwad,Town Station,"vehicle_used,minor_victim",Unsolved
1825,Assault,2025-12-28,21:39:00,12.924985,74.927044,Mangaluru,Bunder,"street_brawl,public_place",Unsolved
1826,Cyber Crime,2025-08-01,05:21:00,12.958019,77.674426,Bengaluru,Koramangala,"phishing_link,fake_profile",Solved
1827,Theft,2025-03-26,07:36:00,12.990962,77.668527,Bengaluru,Whitefield,"pickpocketing,shoplifting",Unsolved
1828,Burglary,2025-01-25,00:11:00,13.868444,75.592465,Shivamogga,Kote,"window_forced,broken_lock",Unsolved
1829,Burglary,2025-05-04,16:13:00,13.98004,75.600148,Shivamogga,Tunga Nagar,"broken_lock,cctv_sprayed",Charge Sheeted
1830,Narcotics,2025-09-15,02:34:00,12.982341,77.609585,Bengaluru,Whitefield,"transit_seizure,college_area",Solved
1831,Assault,2025-06-10,12:36:00,15.387456,75.120975,Hubli-Dharwad,Vidyagiri,"public_place,domestic_dispute",Unsolved
1832,Assault,2025-12-10,02:35:00,13.048457,77.616083,Bengaluru,Jayanagar,"weapon_blunt,drunken_altercation",Under Investigation
1833,Burglary,2025-07-08,18:15:00,12.914482,77.658005,Bengaluru,Whitefield,"residential,window_forced",Charge Sheeted
1834,Cyber Crime,2025-02-08,00:12:00,12.99967,77.634873,Bengaluru,Jayanagar,"phishing_link,crypto_scam",Solved
1835,Cyber Crime,2025-01-25,05:31:00,14.387958,75.960228,Davanagere,Gandhinagar,"crypto_scam,fake_profile",Charge Sheeted
1836,Theft,2025-09-18,21:51:00,15.304284,75.176172,Hubli-Dharwad,Vidyagiri,"unattended_bag,shoplifting",Solved
1837,Narcotics,2025-12-29,15:17:00,12.936861,77.517761,Bengaluru,Malleshwaram,"peddling,college_area",Charge Sheeted
1838,Robbery,2025-04-23,18:28:00,12.924946,77.60699,Bengaluru,Malleshwaram,"highway_heist,masked_suspects",Unsolved
1839,Theft,2025-07-26,00:56:00,13.929283,75.50175,Shivamogga,Kote,"daytime,pickpocketing",Under Investigation
1840,Assault,2025-01-21,08:14:00,13.003194,77.535999,Bengaluru,Koramangala,"domestic_dispute,drunken_altercation",Solved
1841,Burglary,2025-10-07,03:00:00,12.308172,76.66768,Mysuru,Devaraja,"cctv_sprayed,broken_lock",Solved
1842,Narcotics,2025-02-01,00:13:00,12.375407,76.581361,Mysuru,Nazarbad,"peddling,transit_seizure",Unsolved
1843,Burglary,2025-04-15,05:09:00,12.93986,74.84267,Mangaluru,Pandeshwar,"broken_lock,window_forced",Under Investigation
1844,Assault,2025-07-09,17:08:00,15.062019,76.959479,Ballari,Brucepet,"street_brawl,domestic_dispute",Solved
1845,Robbery,2025-06-05,07:57:00,12.265365,76.63258,Mysuru,K R Puram,"cash_transit,snatching",Under Investigation
1846,Cyber Crime,2025-09-01,04:26:00,13.951996,75.529586,Shivamogga,Doddapete,"fake_profile,crypto_scam",Solved
1847,Kidnapping,2025-08-05,00:02:00,13.036413,77.577714,Bengaluru,Whitefield,"ransom_demand,minor_victim",Charge Sheeted
1848,Robbery,2025-02-28,21:27:00,15.425691,75.121713,Hubli-Dharwad,Dharwad Town,"masked_suspects,highway_heist",Unsolved
1849,Narcotics,2025-02-17,06:53:00,12.967851,77.575995,Bengaluru,Whitefield,"synthetic_drugs,transit_seizure",Solved
1850,Burglary,2025-06-05,17:24:00,15.800535,74.478788,Belagavi,Khade Bazar,"cctv_sprayed,residential",Charge Sheeted
1851,Theft,2025-04-03,22:28:00,13.003196,77.668146,Bengaluru,Whitefield,"daytime,shoplifting",Solved
1852,Theft,2025-10-26,06:31:00,17.342064,76.830602,Kalaburagi,Chowk,"unattended_bag,shoplifting",Charge Sheeted
1853,Assault,2025-02-07,01:50:00,14.438854,75.950248,Davanagere,Gandhinagar,"street_brawl,domestic_dispute",Under Investigation
1854,Kidnapping,2025-01-30,02:03:00,12.98432,74.792606,Mangaluru,Bunder,"vehicle_used,minor_victim",Solved
1855,Assault,2025-07-15,09:34:00,15.330577,75.127657,Hubli-Dharwad,Town Station,"weapon_blunt,street_brawl",Charge Sheeted
1856,Narcotics,2025-02-23,08:17:00,12.962322,74.83442,Mangaluru,Pandeshwar,"possession,transit_seizure",Solved
1857,Robbery,2025-02-09,11:44:00,12.992241,74.85615,Mangaluru,Kadri,"masked_suspects,cash_transit",Under Investigation
1858,Burglary,2025-04-28,02:29:00,12.932913,77.623523,Bengaluru,Koramangala,"night_entry,residential",Solved
1859,Kidnapping,2025-02-13,09:43:00,12.953253,77.547547,Bengaluru,Indiranagar,"ransom_demand,vehicle_used",Charge Sheeted
1860,Robbery,2025-06-26,00:58:00,13.049034,77.613071,Bengaluru,Koramangala,"snatching,cash_transit",Charge Sheeted
1861,Assault,2025-12-12,22:56:00,12.906222,77.592616,Bengaluru,Whitefield,"street_brawl,public_place",Solved
1862,Theft,2025-07-20,23:38:00,14.45643,75.961503,Davanagere,Vidyanagar,"pickpocketing,shoplifting",Under Investigation
1863,Narcotics,2025-08-17,11:15:00,17.952615,77.489121,Bidar,Air Force,"transit_seizure,synthetic_drugs",Solved
1864,Assault,2025-07-06,18:30:00,14.505425,75.988685,Davanagere,Gandhinagar,"street_brawl,public_place",Solved
1865,Assault,2025-03-31,08:23:00,12.984624,77.55569,Bengaluru,Koramangala,"street_brawl,drunken_altercation",Under Investigation
1866,Kidnapping,2025-09-01,14:01:00,17.937466,77.496209,Bidar,New Town,"acquaintance_involved,ransom_demand",Unsolved
1867,Cyber Crime,2025-05-04,16:08:00,15.384345,75.186774,Hubli-Dharwad,Dharwad Town,"otp_fraud,phishing_link",Solved
1868,Theft,2025-03-09,05:22:00,12.909385,77.59487,Bengaluru,Indiranagar,"daytime,unattended_bag",Under Investigation
1869,Assault,2025-01-01,11:10:00,15.317861,75.062503,Hubli-Dharwad,Vidyagiri,"domestic_dispute,street_brawl",Under Investigation
1870,Cyber Crime,2025-04-03,15:20:00,13.033264,77.553883,Bengaluru,Koramangala,"crypto_scam,otp_fraud",Under Investigation
1871,Burglary,2025-11-23,23:27:00,12.949937,77.649764,Bengaluru,Indiranagar,"broken_lock,night_entry",Unsolved
1872,Robbery,2025-05-07,05:45:00,13.044181,77.670801,Bengaluru,Indiranagar,"cash_transit,highway_heist",Solved
1873,Cyber Crime,2025-10-05,15:32:00,15.369071,75.046936,Hubli-Dharwad,Dharwad Town,"crypto_scam,phishing_link",Unsolved
1874,Robbery,2025-11-03,02:30:00,14.528892,75.955059,Davanagere,Extension,"masked_suspects,cash_transit",Charge Sheeted
1875,Narcotics,2025-03-04,17:31:00,15.156138,76.877882,Ballari,Brucepet,"synthetic_drugs,possession",Unsolved
1876,Theft,2025-06-06,08:09:00,15.886608,74.454249,Belagavi,Shahapur,"pickpocketing,unattended_bag",Unsolved
1877,Theft,2025-10-17,03:16:00,13.038139,77.538557,Bengaluru,Indiranagar,"pickpocketing,shoplifting",Unsolved
1878,Assault,2025-10-02,23:45:00,15.34006,75.134914,Hubli-Dharwad,Vidyagiri,"public_place,domestic_dispute",Solved
1879,Assault,2025-08-03,01:18:00,15.062182,76.889712,Ballari,APMC,"drunken_altercation,public_place",Solved
1880,Burglary,2025-10-13,21:21:00,17.406019,76.910317,Kalaburagi,Chowk,"broken_lock,cctv_sprayed",Under Investigation
1881,Theft,2025-01-17,15:57:00,12.938902,77.528531,Bengaluru,Whitefield,"vehicle_theft,unattended_bag",Charge Sheeted
1882,Theft,2025-07-24,13:25:00,17.864927,77.540553,Bidar,Gandhi Gunj,"daytime,unattended_bag",Under Investigation
1883,Cyber Crime,2025-08-27,17:06:00,12.857995,74.799959,Mangaluru,Urwa,"identity_theft,crypto_scam",Under Investigation
1884,Burglary,2025-03-05,05:36:00,13.972073,75.539794,Shivamogga,Kote,"cctv_sprayed,window_forced",Solved
1885,Assault,2025-02-08,23:07:00,13.018901,77.60028,Bengaluru,Whitefield,"domestic_dispute,drunken_altercation",Solved
1886,Narcotics,2025-07-28,07:11:00,15.400784,75.125783,Hubli-Dharwad,Town Station,"transit_seizure,college_area",Under Investigation
1887,Robbery,2025-05-28,17:04:00,15.443342,75.075782,Hubli-Dharwad,Suburban,"cash_transit,masked_suspects",Unsolved
1888,Kidnapping,2025-08-21,02:29:00,17.385833,76.827644,Kalaburagi,University,"acquaintance_involved,vehicle_used",Solved
1889,Kidnapping,2025-01-05,15:43:00,12.983129,77.635404,Bengaluru,Malleshwaram,"vehicle_used,acquaintance_involved",Under Investigation
1890,Cyber Crime,2025-08-18,01:11:00,15.130742,76.978369,Ballari,APMC,"crypto_scam,phishing_link",Charge Sheeted
1891,Robbery,2025-04-11,05:42:00,12.894255,77.585822,Bengaluru,Indiranagar,"weapon_knife,highway_heist",Unsolved
1892,Theft,2025-11-19,05:35:00,17.938625,77.564908,Bidar,New Town,"pickpocketing,unattended_bag",Charge Sheeted
1893,Robbery,2025-10-30,13:44:00,15.887652,74.492193,Belagavi,Market,"highway_heist,cash_transit",Under Investigation
1894,Burglary,2025-06-24,13:50:00,13.004299,77.599851,Bengaluru,Whitefield,"cctv_sprayed,broken_lock",Solved
1895,Kidnapping,2025-06-03,04:24:00,12.917068,77.569521,Bengaluru,Malleshwaram,"vehicle_used,minor_victim",Unsolved
1896,Kidnapping,2025-04-25,19:59:00,17.872098,77.49208,Bidar,Town Station,"acquaintance_involved,ransom_demand",Charge Sheeted
1897,Assault,2025-10-10,05:26:00,12.947249,77.589757,Bengaluru,Indiranagar,"weapon_blunt,street_brawl",Unsolved
1898,Kidnapping,2025-02-10,17:45:00,15.861493,74.531725,Belagavi,Camp,"minor_victim,ransom_demand",Under Investigation
1899,Robbery,2025-07-19,16:18:00,12.905916,77.524055,Bengaluru,Malleshwaram,"highway_heist,cash_transit",Solved
1900,Cyber Crime,2025-04-07,07:14:00,13.92215,75.633911,Shivamogga,Vinoba Nagar,"otp_fraud,fake_profile",Solved
1901,Robbery,2025-03-16,07:05:00,15.328318,75.120209,Hubli-Dharwad,Suburban,"weapon_knife,cash_transit",Solved
1902,Theft,2025-06-20,08:47:00,14.468936,75.9333,Davanagere,KTJ Nagar,"pickpocketing,vehicle_theft",Unsolved
1903,Cyber Crime,2025-08-18,22:27:00,15.903429,74.438866,Belagavi,Udyambag,"crypto_scam,phishing_link",Solved
1904,Kidnapping,2025-02-13,06:09:00,15.422046,75.172903,Hubli-Dharwad,Vidyagiri,"ransom_demand,vehicle_used",Unsolved
1905,Robbery,2025-10-12,08:48:00,12.94722,77.530386,Bengaluru,Indiranagar,"highway_heist,weapon_knife",Unsolved
1906,Burglary,2025-05-16,03:05:00,17.338408,76.787725,Kalaburagi,M B Nagar,"night_entry,window_forced",Charge Sheeted
1907,Assault,2025-10-03,20:11:00,15.420343,75.06503,Hubli-Dharwad,Suburban,"public_place,weapon_blunt",Unsolved
1908,Theft,2025-03-07,23:35:00,12.96353,77.66993,Bengaluru,Malleshwaram,"vehicle_theft,unattended_bag",Unsolved
1909,Theft,2025-03-28,23:21:00,17.307775,76.766672,Kalaburagi,Chowk,"unattended_bag,vehicle_theft",Unsolved
1910,Burglary,2025-08-19,04:07:00,15.811574,74.444027,Belagavi,Camp,"window_forced,residential",Solved
1911,Burglary,2025-02-07,03:46:00,12.986649,77.593418,Bengaluru,Malleshwaram,"residential,cctv_sprayed",Charge Sheeted
1912,Cyber Crime,2025-06-12,09:50:00,12.915713,77.665485,Bengaluru,Koramangala,"phishing_link,identity_theft",Charge Sheeted
1913,Burglary,2025-05-28,14:30:00,17.386993,76.912994,Kalaburagi,Raghavendra Nagar,"window_forced,cctv_sprayed",Charge Sheeted
1914,Burglary,2025-09-04,20:22:00,14.465294,75.856973,Davanagere,KTJ Nagar,"window_forced,cctv_sprayed",Under Investigation
1915,Kidnapping,2025-05-26,22:24:00,12.962108,74.89551,Mangaluru,Bunder,"minor_victim,ransom_demand",Under Investigation
1916,Narcotics,2025-04-19,06:07:00,12.347617,76.719328,Mysuru,Nazarbad,"transit_seizure,synthetic_drugs",Charge Sheeted
1917,Burglary,2025-05-24,15:37:00,12.226367,76.584987,Mysuru,Lashkar,"broken_lock,night_entry",Solved
1918,Theft,2025-12-03,22:17:00,12.950882,77.660567,Bengaluru,Malleshwaram,"daytime,unattended_bag",Under Investigation
1919,Theft,2025-07-06,08:49:00,15.347097,75.074731,Hubli-Dharwad,Vidyagiri,"shoplifting,daytime",Charge Sheeted
1920,Assault,2025-04-21,23:57:00,12.986209,77.548402,Bengaluru,Indiranagar,"public_place,street_brawl",Unsolved
1921,Robbery,2025-09-17,06:28:00,17.855952,77.570881,Bidar,Market,"highway_heist,cash_transit",Solved
1922,Robbery,2025-02-26,00:48:00,13.944932,75.579894,Shivamogga,Kote,"highway_heist,masked_suspects",Unsolved
1923,Theft,2025-05-28,18:10:00,15.290177,75.076577,Hubli-Dharwad,Dharwad Town,"shoplifting,vehicle_theft",Charge Sheeted
1924,Narcotics,2025-10-11,16:23:00,12.915276,77.560298,Bengaluru,Koramangala,"possession,transit_seizure",Solved
1925,Cyber Crime,2025-04-24,05:50:00,13.002547,77.61496,Bengaluru,Whitefield,"fake_profile,otp_fraud",Under Investigation
1926,Theft,2025-06-29,03:58:00,13.01112,77.583137,Bengaluru,Koramangala,"shoplifting,pickpocketing",Unsolved
1927,Kidnapping,2025-12-26,14:58:00,14.472269,75.933125,Davanagere,Badashah,"ransom_demand,vehicle_used",Charge Sheeted
1928,Burglary,2025-07-07,22:05:00,14.455019,75.965042,Davanagere,Badashah,"night_entry,residential",Unsolved
1929,Burglary,2025-11-27,23:12:00,13.026886,77.595282,Bengaluru,Jayanagar,"residential,broken_lock",Charge Sheeted
1930,Robbery,2025-03-16,15:59:00,13.983452,75.581211,Shivamogga,Kote,"highway_heist,snatching",Unsolved
1931,Cyber Crime,2025-05-01,04:43:00,15.37944,75.187898,Hubli-Dharwad,Suburban,"otp_fraud,phishing_link",Under Investigation
1932,Theft,2025-04-08,00:27:00,15.218913,76.916079,Ballari,APMC,"unattended_bag,daytime",Under Investigation
1933,Cyber Crime,2025-01-24,02:50:00,12.916224,77.548701,Bengaluru,Indiranagar,"otp_fraud,crypto_scam",Charge Sheeted
1934,Kidnapping,2025-03-07,18:59:00,12.91698,77.662928,Bengaluru,Malleshwaram,"acquaintance_involved,ransom_demand",Solved
1935,Cyber Crime,2025-02-17,02:28:00,17.92584,77.546476,Bidar,Air Force,"otp_fraud,identity_theft",Unsolved
1936,Kidnapping,2025-11-01,13:11:00,14.530284,75.986084,Davanagere,Badashah,"ransom_demand,vehicle_used",Solved
1937,Robbery,2025-03-27,20:14:00,12.26692,76.609812,Mysuru,K R Puram,"snatching,masked_suspects",Under Investigation
1938,Kidnapping,2025-12-07,23:48:00,15.119326,76.895574,Ballari,Brucepet,"ransom_demand,acquaintance_involved",Charge Sheeted
1939,Cyber Crime,2025-01-22,18:51:00,12.910724,77.554625,Bengaluru,Koramangala,"phishing_link,crypto_scam",Unsolved
1940,Theft,2025-09-03,01:18:00,13.043303,77.665218,Bengaluru,Jayanagar,"unattended_bag,daytime",Under Investigation
1941,Robbery,2025-05-11,17:10:00,12.964831,77.644204,Bengaluru,Malleshwaram,"weapon_knife,masked_suspects",Under Investigation
1942,Burglary,2025-03-13,13:16:00,13.98813,75.55955,Shivamogga,Tunga Nagar,"night_entry,residential",Solved
1943,Robbery,2025-02-23,15:37:00,12.926697,77.576268,Bengaluru,Indiranagar,"cash_transit,snatching",Unsolved
1944,Narcotics,2025-06-12,07:56:00,17.975111,77.578605,Bidar,Town Station,"college_area,transit_seizure",Under Investigation
1945,Theft,2025-07-14,23:51:00,12.894273,77.591136,Bengaluru,Koramangala,"daytime,vehicle_theft",Under Investigation
1946,Burglary,2025-06-04,16:09:00,14.513835,75.955372,Davanagere,Vidyanagar,"cctv_sprayed,window_forced",Unsolved
1947,Robbery,2025-07-31,14:24:00,12.891619,77.614433,Bengaluru,Malleshwaram,"cash_transit,weapon_knife",Charge Sheeted
1948,Burglary,2025-07-09,22:45:00,13.014648,77.592271,Bengaluru,Malleshwaram,"residential,window_forced",Solved
1949,Theft,2025-06-14,01:18:00,13.861023,75.579574,Shivamogga,Vinoba Nagar,"pickpocketing,daytime",Unsolved
1950,Cyber Crime,2025-12-01,19:17:00,15.804542,74.521435,Belagavi,Udyambag,"otp_fraud,phishing_link",Under Investigation
1951,Theft,2025-06-14,15:59:00,17.86262,77.578382,Bidar,Air Force,"vehicle_theft,pickpocketing",Solved
1952,Cyber Crime,2025-10-29,04:39:00,15.342328,75.160478,Hubli-Dharwad,Town Station,"crypto_scam,phishing_link",Under Investigation
1953,Assault,2025-05-03,05:06:00,13.001151,77.589862,Bengaluru,Jayanagar,"street_brawl,domestic_dispute",Charge Sheeted
1954,Robbery,2025-06-30,04:20:00,15.787657,74.562232,Belagavi,Market,"snatching,highway_heist",Charge Sheeted
1955,Theft,2025-09-01,12:33:00,14.438404,75.849794,Davanagere,Gandhinagar,"daytime,vehicle_theft",Unsolved
1956,Robbery,2025-02-11,15:06:00,17.834664,77.587202,Bidar,Market,"highway_heist,masked_suspects",Charge Sheeted
1957,Theft,2025-08-01,09:58:00,12.98934,77.614809,Bengaluru,Indiranagar,"pickpocketing,vehicle_theft",Solved
1958,Robbery,2025-11-21,13:16:00,12.970665,77.665465,Bengaluru,Indiranagar,"weapon_knife,cash_transit",Charge Sheeted
1959,Cyber Crime,2025-05-17,02:00:00,13.919925,75.50425,Shivamogga,Doddapete,"identity_theft,crypto_scam",Solved
1960,Cyber Crime,2025-08-06,03:18:00,12.975199,74.788438,Mangaluru,Kankanady,"crypto_scam,fake_profile",Unsolved
1961,Cyber Crime,2025-08-31,19:16:00,15.337593,75.186019,Hubli-Dharwad,Vidyagiri,"identity_theft,otp_fraud",Unsolved
1962,Theft,2025-11-21,14:57:00,12.99081,77.660955,Bengaluru,Whitefield,"daytime,shoplifting",Unsolved
1963,Assault,2025-07-09,13:27:00,15.293324,75.176753,Hubli-Dharwad,Town Station,"drunken_altercation,domestic_dispute",Under Investigation
1964,Kidnapping,2025-01-10,19:31:00,13.026598,77.526087,Bengaluru,Malleshwaram,"ransom_demand,vehicle_used",Under Investigation
1965,Assault,2025-09-14,02:24:00,15.359578,75.121514,Hubli-Dharwad,Dharwad Town,"public_place,weapon_blunt",Solved
1966,Cyber Crime,2025-12-31,05:20:00,17.258421,76.796872,Kalaburagi,M B Nagar,"fake_profile,crypto_scam",Charge Sheeted
1967,Assault,2025-01-08,08:20:00,13.945208,75.526726,Shivamogga,Tunga Nagar,"public_place,street_brawl",Charge Sheeted
1968,Narcotics,2025-01-13,14:41:00,15.389035,75.110964,Hubli-Dharwad,Gokul Road,"college_area,synthetic_drugs",Unsolved
1969,Narcotics,2025-11-20,09:04:00,13.990793,75.611716,Shivamogga,Kote,"college_area,possession",Unsolved
1970,Assault,2025-09-24,07:22:00,15.372081,75.195736,Hubli-Dharwad,Suburban,"public_place,weapon_blunt",Under Investigation
1971,Kidnapping,2025-06-03,09:37:00,12.98177,77.588012,Bengaluru,Koramangala,"vehicle_used,ransom_demand",Under Investigation
1972,Theft,2025-12-12,10:32:00,15.326934,75.156245,Hubli-Dharwad,Town Station,"unattended_bag,daytime",Solved
1973,Burglary,2025-07-02,08:39:00,12.357311,76.630356,Mysuru,Devaraja,"broken_lock,window_forced",Unsolved
1974,Kidnapping,2025-04-29,04:08:00,15.820746,74.550147,Belagavi,Camp,"ransom_demand,acquaintance_involved",Charge Sheeted
1975,Kidnapping,2025-12-06,00:00:00,13.8685,75.585322,Shivamogga,Doddapete,"vehicle_used,acquaintance_involved",Under Investigation
1976,Robbery,2025-08-06,19:44:00,14.004966,75.513957,Shivamogga,Jayanagar,"weapon_knife,snatching",Charge Sheeted
1977,Narcotics,2025-05-07,10:30:00,13.993491,75.595955,Shivamogga,Tunga Nagar,"college_area,possession",Charge Sheeted
1978,Kidnapping,2025-01-15,16:27:00,12.92547,77.629764,Bengaluru,Koramangala,"vehicle_used,minor_victim",Unsolved
1979,Assault,2025-01-11,04:25:00,14.543267,75.882519,Davanagere,Extension,"street_brawl,public_place",Unsolved
1980,Burglary,2025-09-05,04:18:00,13.889094,75.647885,Shivamogga,Vinoba Nagar,"broken_lock,cctv_sprayed",Charge Sheeted
1981,Kidnapping,2025-04-27,09:51:00,12.940503,77.606666,Bengaluru,Jayanagar,"acquaintance_involved,minor_victim",Unsolved
1982,Narcotics,2025-01-23,10:32:00,15.341987,75.153546,Hubli-Dharwad,Dharwad Town,"peddling,transit_seizure",Unsolved
1983,Assault,2025-02-16,00:50:00,17.332504,76.799754,Kalaburagi,Chowk,"drunken_altercation,public_place",Solved
1984,Assault,2025-07-09,23:59:00,13.895934,75.50701,Shivamogga,Jayanagar,"drunken_altercation,domestic_dispute",Charge Sheeted
